24382.97181,22.8411,58.9404,2.032,1.4321,2
24383.27181,22.8411,59.0794,1.9553,1.3958,2
24383.57181,22.8412,59.235,1.8802,1.3605,2
24383.87181,22.84125,59.3866,1.8396,1.3096,2
24384.17181,22.8411,59.5327,1.8226,1.2791,2
24384.47181,22.84105,59.6817,1.7989,1.2545,2
24384.77181,22.841,59.8306,1.7836,1.2689,2
24385.07181,22.8411,59.9773,1.7885,1.2606,2
24385.37181,22.8411,60.1255,1.768,1.2784,2
24385.67181,22.84124,60.2812,1.7483,1.2001,2
24385.97181,22.8413,60.4322,1.6733,1.1644,2
24386.27181,22.84109,60.5884,1.6291,1.1807,2
24386.57181,22.84105,60.7412,1.6474,1.2106,2
24386.87181,22.84101,60.8941,1.6808,1.2129,2
24387.17181,22.84094,61.0312,1.7645,1.1991,2
24387.47181,22.84089,61.1793,1.8392,1.2515,2
24387.77181,22.84131,61.3334,1.8987,1.3028,2
24388.07181,22.84141,61.4833,1.8996,1.3089,2
24388.37181,22.84106,61.6385,1.8771,1.2545,2
24388.67181,22.84102,61.7901,1.8698,1.243,2
24388.97181,22.8411,61.9286,1.8435,1.1803,2
24389.27181,22.8411,62.0756,1.8569,1.218,2
24389.57181,22.8411,62.2328,1.8851,1.2248,2
24389.87181,22.8411,62.3835,1.927,1.2228,2
24390.17181,22.8411,62.5416,1.913,1.1844,2
24390.47181,22.8411,62.6951,1.8471,1.1026,2
24390.77181,22.8411,62.8407,1.7785,1.0291,2
24391.07181,22.8411,62.9908,1.6727,0.9518,2
24391.37181,22.8411,63.1369,1.6234,0.8904,2
24391.67181,22.8411,63.2853,1.5884,0.8095,2
24391.97181,22.84121,63.4356,1.6173,0.7851,2
24392.27181,22.84126,63.5849,1.6051,0.7528,2
24392.57181,22.8412,63.7391,1.6034,0.7135,2
24392.87181,22.8412,63.8908,1.6311,0.6944,2
24393.17181,22.8412,64.0424,1.5845,0.6863,2
24393.47181,22.84052,64.1705,1.6115,0.6811,2
24393.77181,22.84029,64.3138,1.6169,0.6575,2
24394.07181,22.84468,63.8746,1.5496,0.6715,2
24394.37181,22.84613,63.8052,1.5598,0.6939,2
24394.67181,22.85172,63.8997,1.5435,0.7154,3
